FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
4.371624662,0.098778702,0.071126163,0.127182052
4.372412241,0.098778702,0.071126163,0.127182052
4.373199820,0.098778702,0.071126163,0.127182052
4.373987399,0.098778702,0.071126163,0.127182052
4.374774977,0.098778702,0.071126163,0.127182052
4.375562556,0.098778702,0.071126163,0.127182052
4.376350135,0.098778702,0.071126163,0.127182052
4.377137714,0.098778702,0.071126163,0.127182052
4.377925293,0.098778702,0.071126163,0.127182052
4.378712871,0.098778702,0.071126163,0.127182052
4.379500450,0.098778702,0.071126163,0.127182052
4.380288029,0.098778702,0.071126163,0.127182052
4.381075608,0.098778702,0.071126163,0.127182052
4.381863186,0.098778702,0.071126163,0.127182052
4.382650765,0.098778702,0.071126163,0.127182052
4.383438344,0.098778702,0.071126163,0.127182052
4.384225923,0.098778702,0.071126163,0.127182052
4.385013501,0.098778702,0.071126163,0.127182052
4.385801080,0.098778702,0.071126163,0.127182052
4.386588659,0.098778702,0.071126163,0.127182052
4.387376238,0.098778702,0.071126163,0.127182052
4.388163816,0.098778702,0.071126163,0.127182052
4.388951395,0.098778702,0.071126163,0.127182052
4.389738974,0.098778702,0.071126163,0.127182052
4.390526553,0.098778702,0.071126163,0.127182052
4.391314131,0.098778702,0.071126163,0.127182052
4.392101710,0.098778702,0.071126163,0.127182052
4.392889289,0.098778702,0.071126163,0.127182052
4.393676868,0.098778702,0.071126163,0.127182052
4.394464446,0.098778702,0.071126163,0.127182052
4.395252025,0.098778702,0.071126163,0.127182052
4.396039604,0.098778702,0.071126163,0.127182052
4.396827183,0.098778702,0.071126163,0.127182052
4.397614761,0.098778702,0.071126163,0.127182052
4.398402340,0.098778702,0.071126163,0.127182052
4.399189919,0.098778702,0.071126163,0.127182052
4.399977498,0.098778702,0.071126163,0.127182052
4.400765077,0.098778702,0.071126163,0.127182052
4.401552655,0.098778702,0.071126163,0.127182052
4.402340234,0.098778702,0.071126163,0.127182052
4.403127813,0.098778702,0.071126163,0.127182052
4.403915392,0.098778702,0.071126163,0.127182052
4.404702970,0.098778702,0.071126163,0.127182052
4.405490549,0.098778702,0.071126163,0.127182052
4.406278128,0.098778702,0.071126163,0.127182052
4.407065707,0.098778702,0.071126163,0.127182052
4.407853285,0.098778702,0.071126163,0.127182052
4.408640864,0.098778702,0.071126163,0.127182052
4.409428443,0.098778702,0.071126163,0.127182052
4.410216022,0.098778702,0.071126163,0.127182052
4.411003600,0.098778702,0.071126163,0.127182052
4.411791179,0.098778702,0.071126163,0.127182052
4.412578758,0.098778702,0.071126163,0.127182052
4.413366337,0.098778702,0.071126163,0.127182052
4.414153915,0.098778702,0.071126163,0.127182052
4.414941494,0.098778702,0.071126163,0.127182052
4.415729073,0.098778702,0.071126163,0.127182052
4.416516652,0.098778702,0.071126163,0.127182052
4.417304230,0.098778702,0.071126163,0.127182052
4.418091809,0.098778702,0.071126163,0.127182052
4.418879388,0.098778702,0.071126163,0.127182052
4.419666967,0.098778702,0.071126163,0.127182052
4.420454545,0.098778702,0.071126163,0.127182052
4.421242124,0.098778702,0.071126163,0.127182052
4.422029703,0.098778702,0.071126163,0.127182052
4.422817282,0.098778702,0.071126163,0.127182052
4.423604860,0.098778702,0.071126163,0.127182052
4.424392439,0.098778702,0.071126163,0.127182052
4.425180018,0.098778702,0.071126163,0.127182052
4.425967597,0.098778702,0.071126163,0.127182052
4.426755176,0.098778702,0.071126163,0.127182052
4.427542754,0.098778702,0.071126163,0.127182052
4.428330333,0.098778702,0.071126163,0.127182052
4.429117912,0.098778702,0.071126163,0.127182052
4.429905491,0.098778702,0.071126163,0.127182052
4.430693069,0.098778702,0.071126163,0.127182052
4.431480648,0.098778702,0.071126163,0.127182052
4.432268227,0.098778702,0.071126163,0.127182052
4.433055806,0.098778702,0.071126163,0.127182052
4.433843384,0.098778702,0.071126163,0.127182052
4.434630963,0.098778702,0.071126163,0.127182052
4.435418542,0.098778702,0.071126163,0.127182052
4.436206121,0.098778702,0.071126163,0.127182052
4.436993699,0.098778702,0.071126163,0.127182052
4.437781278,0.098778702,0.071126163,0.127182052
4.438568857,0.098778702,0.071126163,0.127182052
4.439356436,0.098778702,0.071126163,0.127182052
4.440144014,0.098778702,0.071126163,0.127182052
4.440931593,0.098778702,0.071126163,0.127182052
4.441719172,0.098778702,0.071126163,0.127182052
4.442506751,0.098778702,0.071126163,0.127182052
4.443294329,0.098778702,0.071126163,0.127182052
4.444081908,0.098778702,0.071126163,0.127182052
4.444869487,0.098778702,0.071126163,0.127182052
4.445657066,0.098778702,0.071126163,0.127182052
4.446444644,0.098778702,0.071126163,0.127182052
4.447232223,0.098778702,0.071126163,0.127182052
4.448019802,0.098778702,0.071126163,0.127182052
4.448807381,0.098778702,0.071126163,0.127182052
4.449594959,0.098778702,0.071126163,0.127182052
4.450382538,0.098778702,0.071126163,0.127182052
4.451170117,0.098778702,0.071126163,0.127182052
4.451957696,0.098778702,0.071126163,0.127182052
4.452745275,0.098778702,0.071126163,0.127182052
4.453532853,0.098778702,0.071126163,0.127182052
4.454320432,0.098778702,0.071126163,0.127182052
4.455108011,0.098778702,0.071126163,0.127182052
4.455895590,0.098778702,0.071126163,0.127182052
4.456683168,0.098778702,0.071126163,0.127182052
4.457470747,0.098778702,0.071126163,0.127182052
4.458258326,0.098778702,0.071126163,0.127182052
4.459045905,0.098778702,0.071126163,0.127182052
4.459833483,0.098778702,0.071126163,0.127182052
4.460621062,0.098778702,0.071126163,0.127182052
4.461408641,0.098778702,0.071126163,0.127182052
4.462196220,0.098778702,0.071126163,0.127182052
4.462983798,0.098778702,0.071126163,0.127182052
4.463771377,0.098778702,0.071126163,0.127182052
4.464558956,0.098778702,0.071126163,0.127182052
4.465346535,0.098778702,0.071126163,0.127182052
4.466134113,0.098778702,0.071126163,0.127182052
4.466921692,0.098778702,0.071126163,0.127182052
4.467709271,0.098778702,0.071126163,0.127182052
4.468496850,0.098778702,0.071126163,0.127182052
4.469284428,0.098778702,0.071126163,0.127182052
4.470072007,0.098778702,0.071126163,0.127182052
4.470859586,0.098778702,0.071126163,0.127182052
4.471647165,0.098778702,0.071126163,0.127182052
4.472434743,0.098778702,0.071126163,0.127182052
4.473222322,0.098778702,0.071126163,0.127182052
4.474009901,0.098778702,0.071126163,0.127182052
4.474797480,0.098778702,0.071126163,0.127182052
4.475585059,0.098778702,0.071126163,0.127182052
4.476372637,0.098778702,0.071126163,0.127182052
4.477160216,0.098778702,0.071126163,0.127182052
4.477947795,0.098778702,0.071126163,0.127182052
4.478735374,0.098778702,0.071126163,0.127182052
4.479522952,0.098778702,0.071126163,0.127182052
4.480310531,0.098778702,0.071126163,0.127182052
4.481098110,0.098778702,0.071126163,0.127182052
4.481885689,0.098778702,0.071126163,0.127182052
4.482673267,0.098778702,0.071126163,0.127182052
4.483460846,0.098778702,0.071126163,0.127182052
4.484248425,0.098778702,0.071126163,0.127182052
4.485036004,0.098778702,0.071126163,0.127182052
4.485823582,0.098778702,0.071126163,0.127182052
4.486611161,0.098778702,0.071126163,0.127182052
4.487398740,0.098778702,0.071126163,0.127182052
4.488186319,0.098778702,0.071126163,0.127182052
4.488973897,0.098778702,0.071126163,0.127182052
4.489761476,0.098778702,0.071126163,0.127182052
4.490549055,0.098778702,0.071126163,0.127182052
4.491336634,0.098778702,0.071126163,0.127182052
4.492124212,0.098778702,0.071126163,0.127182052
4.492911791,0.098778702,0.071126163,0.127182052
4.493699370,0.098778702,0.071126163,0.127182052
4.494486949,0.098778702,0.071126163,0.127182052
4.495274527,0.098778702,0.071126163,0.127182052
4.496062106,0.098778702,0.071126163,0.127182052
4.496849685,0.098778702,0.071126163,0.127182052
4.497637264,0.098778702,0.071126163,0.127182052
4.498424842,0.098778702,0.071126163,0.127182052
4.499212421,0.098778702,0.071126163,0.127182052
4.500000000,0.098778702,0.071126163,0.127182052
4.500787579,0.098778702,0.071126163,0.127182052
4.501575158,0.098778702,0.071126163,0.127182052
4.502362736,0.098778702,0.071126163,0.127182052
4.503150315,0.098778702,0.071126163,0.127182052
4.503937894,0.098778702,0.071126163,0.127182052
4.504725473,0.098778702,0.071126163,0.127182052
4.505513051,0.098778702,0.071126163,0.127182052
4.506300630,0.098778702,0.071126163,0.127182052
4.507088209,0.098778702,0.071126163,0.127182052
4.507875788,0.098778702,0.071126163,0.127182052
4.508663366,0.098778702,0.071126163,0.127182052
4.509450945,0.098778702,0.071126163,0.127182052
4.510238524,0.098778702,0.071126163,0.127182052
4.511026103,0.098778702,0.071126163,0.127182052
4.511813681,0.098778702,0.071126163,0.127182052
4.512601260,0.098778702,0.071126163,0.127182052
4.513388839,0.098778702,0.071126163,0.127182052
4.514176418,0.098778702,0.071126163,0.127182052
4.514963996,0.098778702,0.071126163,0.127182052
4.515751575,0.098778702,0.071126163,0.127182052
4.516539154,0.098778702,0.071126163,0.127182052
4.517326733,0.098778702,0.071126163,0.127182052
4.518114311,0.098779581,0.071126163,0.127182052
4.518901890,0.098779581,0.071126163,0.127182052
4.519689469,0.098779581,0.071126163,0.127182052
4.520477048,0.098779581,0.071126163,0.127182052
4.521264626,0.098779581,0.071126163,0.127182052
4.522052205,0.098779581,0.071126163,0.127182052
4.522839784,0.098779581,0.071126163,0.127182052
4.523627363,0.098779581,0.071126163,0.127182052
4.524414941,0.098779581,0.071126163,0.127182052
4.525202520,0.098779581,0.071126163,0.127182052
4.525990099,0.098779581,0.071126163,0.127182052
4.526777678,0.098779581,0.071126163,0.127182052
4.527565257,0.098779581,0.071126163,0.127182052
4.528352835,0.098779581,0.071126163,0.127182052
4.529140414,0.098779581,0.071126163,0.127182052
4.529927993,0.098779581,0.071126163,0.127182052
4.530715572,0.098779581,0.071126163,0.127182052
4.531503150,0.098779581,0.071126163,0.127182052
4.532290729,0.098779581,0.071126163,0.127182052
4.533078308,0.098779581,0.071126163,0.127182052
4.533865887,0.098779581,0.071126163,0.127182052
4.534653465,0.098779581,0.071126163,0.127182052
4.535441044,0.098779581,0.071126163,0.127182052
4.536228623,0.098779581,0.071126163,0.127182052
4.537016202,0.098779581,0.071126163,0.127182052
4.537803780,0.098779581,0.071126163,0.127182052
4.538591359,0.098779581,0.071126163,0.127182052
4.539378938,0.098779581,0.071126163,0.127182052
4.540166517,0.098779581,0.071126163,0.127182052
4.540954095,0.098779581,0.071126163,0.127182052
4.541741674,0.098779581,0.071126163,0.127182052
4.542529253,0.098779581,0.071126163,0.127182052
4.543316832,0.098779581,0.071126163,0.127182052
4.544104410,0.098779581,0.071126163,0.127182052
4.544891989,0.098779581,0.071126163,0.127182052
4.545679568,0.098779581,0.071126163,0.127182052
4.546467147,0.098779581,0.071126163,0.127182052
4.547254725,0.098779581,0.071126163,0.127182052
4.548042304,0.098779581,0.071126163,0.127182052
4.548829883,0.098779581,0.071126163,0.127182052
4.549617462,0.098779581,0.071126163,0.127182052
4.550405041,0.098779581,0.071126163,0.127182052
4.551192619,0.098779581,0.071126163,0.127182052
4.551980198,0.098779581,0.071126163,0.127182052
4.552767777,0.098779581,0.071126163,0.127182052
4.553555356,0.098779581,0.071126163,0.127182052
4.554342934,0.098779581,0.071126163,0.127182052
4.555130513,0.098779581,0.071126163,0.127182052
4.555918092,0.098779581,0.071126163,0.127182052
4.556705671,0.098779581,0.071126163,0.127182052
4.557493249,0.098779581,0.071126163,0.127182052
4.558280828,0.098779581,0.071126163,0.127182052
4.559068407,0.098779581,0.071126163,0.127182052
4.559855986,0.098779581,0.071126163,0.127182052
4.560643564,0.098779581,0.071126163,0.127182052
4.561431143,0.098779581,0.071126163,0.127182052
4.562218722,0.098779581,0.071126163,0.127182052
4.563006301,0.098779581,0.071126163,0.127182052
4.563793879,0.098779581,0.071126163,0.127182052
4.564581458,0.098779581,0.071126163,0.127182052
4.565369037,0.098779581,0.071126163,0.127182052
4.566156616,0.098779581,0.071126163,0.127182052
4.566944194,0.098779581,0.071126163,0.127182052
4.567731773,0.098779581,0.071126163,0.127182052
4.568519352,0.098779581,0.071126163,0.127182052
4.569306931,0.098779581,0.071126163,0.127182052
4.570094509,0.098779581,0.071126163,0.127182052
4.570882088,0.098779581,0.071126163,0.127182052
4.571669667,0.098779581,0.071126163,0.127182052
4.572457246,0.098779581,0.071126163,0.127182052
4.573244824,0.098779581,0.071126163,0.127182052
4.574032403,0.098779581,0.071126163,0.127182052
4.574819982,0.098779581,0.071126163,0.127182052
4.575607561,0.098779581,0.071126163,0.127182052
4.576395140,0.098779581,0.071126163,0.127182052
4.577182718,0.098779581,0.071126163,0.127182052
4.577970297,0.098779581,0.071126163,0.127182052
4.578757876,0.098779581,0.071126163,0.127182052
4.579545455,0.098779581,0.071126163,0.127182052
4.580333033,0.098779581,0.071126163,0.127182052
4.581120612,0.098779581,0.071126163,0.127182052
4.581908191,0.098779581,0.071126163,0.127182052
4.582695770,0.098779581,0.071126163,0.127182052
4.583483348,0.098779581,0.071126163,0.127182052
4.584270927,0.098779581,0.071126163,0.127182052
4.585058506,0.098779581,0.071126163,0.127182052
4.585846085,0.098779581,0.071126163,0.127182052
4.586633663,0.098779581,0.071126163,0.127182052
4.587421242,0.098779581,0.071126163,0.127182052
4.588208821,0.098779581,0.071126163,0.127182052
4.588996400,0.098779581,0.071126163,0.127182052
4.589783978,0.098779581,0.071126163,0.127182052
4.590571557,0.098779581,0.071126163,0.127182052
4.591359136,0.098779581,0.071126163,0.127182052
4.592146715,0.098779581,0.071126163,0.127182052
4.592934293,0.098779581,0.071126163,0.127182052
4.593721872,0.098779581,0.071126163,0.127182052
4.594509451,0.098779581,0.071126163,0.127182052
4.595297030,0.098779581,0.071126163,0.127182052
4.596084608,0.098779581,0.071126163,0.127182052
4.596872187,0.098779581,0.071126163,0.127182052
4.597659766,0.098779581,0.071126163,0.127182052
4.598447345,0.098779581,0.071126163,0.127182052
4.599234923,0.098779581,0.071126163,0.127182052
4.600022502,0.098779581,0.071126163,0.127182052
4.600810081,0.098779581,0.071126163,0.127182052
4.601597660,0.098779581,0.071126163,0.127182052
4.602385239,0.098779581,0.071126163,0.127182052
4.603172817,0.098779581,0.071126163,0.127182052
4.603960396,0.098779581,0.071126163,0.127182052
4.604747975,0.098779581,0.071126163,0.127182052
4.605535554,0.098779581,0.071126163,0.127182052
4.606323132,0.098779581,0.071126163,0.127182052
4.607110711,0.098779581,0.071126163,0.127182052
4.607898290,0.098779581,0.071126163,0.127182052
4.608685869,0.098779581,0.071126163,0.127182052
4.609473447,0.098779581,0.071126163,0.127182052
4.610261026,0.098779581,0.071126163,0.127182052
4.611048605,0.098779581,0.071126163,0.127182052
4.611836184,0.098779581,0.071126163,0.127182052
4.612623762,0.098779581,0.071126163,0.127182052
4.613411341,0.098779581,0.071126163,0.127182052
4.614198920,0.098779581,0.071126163,0.127182052
4.614986499,0.098779581,0.071126163,0.127182052
4.615774077,0.098779581,0.071126163,0.127182052
4.616561656,0.098779581,0.071126163,0.127182052
4.617349235,0.098779581,0.071126163,0.127182052
4.618136814,0.098779581,0.071126163,0.127182052
4.618924392,0.098779581,0.071126163,0.127182052
4.619711971,0.098779581,0.071126163,0.127182052
4.620499550,0.098779581,0.071126163,0.127182052
4.621287129,0.098779581,0.071126163,0.127182052
4.622074707,0.098779581,0.071126163,0.127182052
4.622862286,0.098779581,0.071126163,0.127182052
4.623649865,0.098779581,0.071126163,0.127182052
4.624437444,0.098779581,0.071126163,0.127182052
4.625225023,0.098779581,0.071126163,0.127182052
4.626012601,0.098779581,0.071126163,0.127182052
4.626800180,0.098779581,0.071126163,0.127182052
4.627587759,0.098779581,0.071126163,0.127182052
4.628375338,0.098779581,0.071126163,0.127182052
4.629162916,0.098779581,0.071126163,0.127182052
4.629950495,0.098779581,0.071126163,0.127182052
4.630738074,0.098779581,0.071126163,0.127182052
4.631525653,0.098779581,0.071126163,0.127182052
4.632313231,0.098779581,0.071126163,0.127182052
4.633100810,0.098779581,0.071126163,0.127182052
4.633888389,0.098779581,0.071126163,0.127182052
4.634675968,0.098779581,0.071126163,0.127182052
4.635463546,0.098779581,0.071126163,0.127182052
4.636251125,0.098779581,0.071126163,0.127182052
4.637038704,0.098779581,0.071126163,0.127182052
4.637826283,0.098779581,0.071126163,0.127182052
4.638613861,0.098779581,0.071126163,0.127182052
4.639401440,0.098779581,0.071126163,0.127182052
4.640189019,0.098779581,0.071126163,0.127182052
4.640976598,0.098779581,0.071126163,0.127182052
4.641764176,0.098779581,0.071126163,0.127182052
4.642551755,0.098779581,0.071126163,0.127182052
4.643339334,0.098779581,0.071126163,0.127182052
4.644126913,0.098779581,0.071126163,0.127182052
4.644914491,0.098779581,0.071126163,0.127182052
4.645702070,0.098779581,0.071126163,0.127182052
4.646489649,0.098779581,0.071126163,0.127182052
4.647277228,0.098779581,0.071126163,0.127182052
4.648064806,0.098779581,0.071126163,0.127182052
4.648852385,0.098779581,0.071126163,0.127182052
4.649639964,0.098779581,0.071126163,0.127182052
4.650427543,0.098779581,0.071126163,0.127182052
4.651215122,0.098779581,0.071126163,0.127182052
4.652002700,0.098779581,0.071126163,0.127182052
4.652790279,0.098779581,0.071126163,0.127182052
4.653577858,0.098779581,0.071126163,0.127182052
4.654365437,0.098779581,0.071126163,0.127182052
4.655153015,0.098779581,0.071126163,0.127182052
4.655940594,0.098779581,0.071126163,0.127182052
4.656728173,0.098779581,0.071126163,0.127182052
4.657515752,0.098779581,0.071126163,0.127182052
4.658303330,0.098779581,0.071126163,0.127182052
4.659090909,0.098779581,0.071126163,0.127182052
4.659878488,0.098779581,0.071126163,0.127182052
4.660666067,0.098779581,0.071126163,0.127182052
4.661453645,0.098779581,0.071126163,0.127182052
4.662241224,0.098779581,0.071126163,0.127182052
4.663028803,0.098779581,0.071126163,0.127182052
4.663816382,0.098779581,0.071126163,0.127182052
4.664603960,0.098779581,0.071126163,0.127182052
4.665391539,0.098779581,0.071126163,0.127182052
4.666179118,0.098779581,0.071126163,0.127182052
4.666966697,0.098779581,0.071126163,0.127182052
4.667754275,0.098779581,0.071126163,0.127182052
4.668541854,0.098779581,0.071126163,0.127182052
4.669329433,0.098779581,0.071126163,0.127182052
4.670117012,0.098779581,0.071126163,0.127182052
4.670904590,0.098779581,0.071126163,0.127182052
4.671692169,0.098779581,0.071126163,0.127182052
4.672479748,0.098779581,0.071126163,0.127182052
4.673267327,0.098779581,0.071126163,0.127182052
4.674054905,0.098779581,0.071126163,0.127182052
4.674842484,0.098779581,0.071126163,0.127182052
4.675630063,0.098779581,0.071126163,0.127182052
4.676417642,0.098779581,0.071126163,0.127182052
4.677205221,0.098779581,0.071126163,0.127182052
4.677992799,0.098779581,0.071126163,0.127182052
4.678780378,0.098779581,0.071126163,0.127182052
4.679567957,0.098779581,0.071126163,0.127182052
4.680355536,0.098779581,0.071126163,0.127182052
4.681143114,0.098779581,0.071126163,0.127182052
4.681930693,0.098779581,0.071126163,0.127182052
4.682718272,0.098779581,0.071126163,0.127182052
4.683505851,0.098779581,0.071126163,0.127182052
4.684293429,0.098779581,0.071126163,0.127182052
4.685081008,0.098779581,0.071126163,0.127182052
4.685868587,0.098779581,0.071126163,0.127182052
4.686656166,0.098779581,0.071126163,0.127182052
4.687443744,0.098779581,0.071126163,0.127182052
4.688231323,0.098779581,0.071126163,0.127182052
4.689018902,0.098779581,0.071126163,0.127182052
4.689806481,0.098779581,0.071126163,0.127182052
4.690594059,0.098779581,0.071126163,0.127182052
4.691381638,0.098779581,0.071126163,0.127182052
4.692169217,0.098779581,0.071126163,0.127182052
4.692956796,0.098779581,0.071126163,0.127182052
4.693744374,0.098779581,0.071126163,0.127182052
4.694531953,0.098779581,0.071126163,0.127182052
4.695319532,0.098779581,0.071126163,0.127182052
4.696107111,0.098779581,0.071126163,0.127182052
4.696894689,0.098779581,0.071126163,0.127182052
4.697682268,0.098779581,0.071126163,0.127182052
4.698469847,0.098779581,0.071126163,0.127182052
4.699257426,0.098779581,0.071126163,0.127182052
4.700045005,0.098779581,0.071126163,0.127182052
4.700832583,0.098779581,0.071126163,0.127182052
4.701620162,0.098779581,0.071126163,0.127182052
4.702407741,0.098779581,0.071126163,0.127182052
4.703195320,0.098779581,0.071126163,0.127182052
4.703982898,0.098779581,0.071126163,0.127182052
4.704770477,0.098779581,0.071126163,0.127182052
4.705558056,0.098779581,0.071126163,0.127182052
4.706345635,0.098779581,0.071126163,0.127182052
4.707133213,0.098779581,0.071126163,0.127182052
4.707920792,0.098779581,0.071126163,0.127182052
4.708708371,0.098779581,0.071126163,0.127182052
4.709495950,0.098779581,0.071126163,0.127182052
4.710283528,0.098779581,0.071126163,0.127182052
4.711071107,0.098779581,0.071126163,0.127182052
4.711858686,0.098779581,0.071126163,0.127182052
4.712646265,0.098779581,0.071126163,0.127182052
4.713433843,0.098779581,0.071126163,0.127182052
4.714221422,0.098779581,0.071126163,0.127182052
4.715009001,0.098779581,0.071126163,0.127182052
4.715796580,0.098779581,0.071126163,0.127182052
4.716584158,0.098779581,0.071126163,0.127182052
4.717371737,0.098779581,0.071126163,0.127182052
4.718159316,0.098779581,0.071126163,0.127182052
4.718946895,0.098779581,0.071126163,0.127182052
4.719734473,0.098779581,0.071126163,0.127182052
4.720522052,0.098779581,0.071126163,0.127182052
4.721309631,0.098779581,0.071126163,0.127182052
4.722097210,0.098779581,0.071126163,0.127182052
4.722884788,0.098779581,0.071126163,0.127182052
4.723672367,0.098779581,0.071126163,0.127182052
4.724459946,0.098779581,0.071126163,0.127182052
4.725247525,0.098779581,0.071126163,0.127182052
4.726035104,0.098779581,0.071126163,0.127182052
4.726822682,0.098779581,0.071126163,0.127182052
4.727610261,0.098779581,0.071126163,0.127182052
4.728397840,0.098779581,0.071126163,0.127182052
4.729185419,0.098779581,0.071126163,0.127182052
4.729972997,0.098779581,0.071126163,0.127182052
4.730760576,0.098779581,0.071126163,0.127182052
4.731548155,0.098779581,0.071126163,0.127182052
4.732335734,0.098779581,0.071126163,0.127182052
4.733123312,0.098779581,0.071126163,0.127182052
4.733910891,0.098779581,0.071126163,0.127182052
4.734698470,0.098779581,0.071126163,0.127182052
4.735486049,0.098779581,0.071126163,0.127182052
4.736273627,0.098779581,0.071126163,0.127182052
4.737061206,0.098779581,0.071126163,0.127182052
4.737848785,0.098779581,0.071126163,0.127182052
4.738636364,0.098779581,0.071126163,0.127182052
4.739423942,0.098779581,0.071126163,0.127182052
4.740211521,0.098779581,0.071126163,0.127182052
4.740999100,0.098779581,0.071126163,0.127182052
4.741786679,0.098779581,0.071126163,0.127182052
4.742574257,0.098779581,0.071126163,0.127182052
4.743361836,0.098779581,0.071126163,0.127182052
4.744149415,0.098779581,0.071126163,0.127182052
4.744936994,0.098779581,0.071126163,0.127182052
4.745724572,0.098779581,0.071126163,0.127182052
4.746512151,0.098779581,0.071126163,0.127182052
4.747299730,0.098779581,0.071126163,0.127182052
4.748087309,0.098779581,0.071126163,0.127182052
4.748874887,0.098779581,0.071126163,0.127182052
4.749662466,0.098779581,0.071126163,0.127182052
4.750450045,0.098779581,0.071126163,0.127182052
4.751237624,0.098779581,0.071126163,0.127182052
4.752025203,0.098779581,0.071126163,0.127182052
4.752812781,0.098779581,0.071126163,0.127182052
4.753600360,0.098779581,0.071126163,0.127182052
4.754387939,0.098779581,0.071126163,0.127182052
4.755175518,0.098779581,0.071126163,0.127182052
4.755963096,0.098779581,0.071126163,0.127182052
4.756750675,0.098779581,0.071126163,0.127182052
4.757538254,0.098779581,0.071126163,0.127182052
4.758325833,0.098779581,0.071126163,0.127182052
4.759113411,0.098779581,0.071126163,0.127182052
4.759900990,0.098779581,0.071126163,0.127182052
4.760688569,0.098779581,0.071126163,0.127182052
4.761476148,0.098779581,0.071126163,0.127182052
4.762263726,0.098779581,0.071126163,0.127182052
4.763051305,0.098779581,0.071126163,0.127182052
4.763838884,0.098779581,0.071126163,0.127182052
4.764626463,0.098779581,0.071126163,0.127182052
4.765414041,0.098779581,0.071126163,0.127182052
4.766201620,0.098779581,0.071126163,0.127182052
4.766989199,0.098779581,0.071126163,0.127182052
4.767776778,0.098779581,0.071126163,0.127182052
4.768564356,0.098779581,0.071126163,0.127182052
4.769351935,0.098779581,0.071126163,0.127182052
4.770139514,0.098779581,0.071126163,0.127182052
4.770927093,0.098779581,0.071126163,0.127182052
4.771714671,0.098779581,0.071126163,0.127182052
4.772502250,0.098779581,0.071126163,0.127182052
4.773289829,0.098779581,0.071126163,0.127182052
4.774077408,0.098779581,0.071126163,0.127182052
4.774864986,0.098779581,0.071126163,0.127182052
4.775652565,0.098779581,0.071126163,0.127182052
4.776440144,0.098779581,0.071126163,0.127182052
4.777227723,0.098779581,0.071126163,0.127182052
4.778015302,0.098779581,0.071126163,0.127182052
4.778802880,0.098779581,0.071126163,0.127182052
4.779590459,0.098779581,0.071126163,0.127182052
4.780378038,0.098779581,0.071126163,0.127182052
4.781165617,0.098779581,0.071126163,0.127182052
4.781953195,0.098779581,0.071126163,0.127182052
4.782740774,0.098779581,0.071126163,0.127182052
4.783528353,0.098779581,0.071126163,0.127182052
4.784315932,0.098779581,0.071126163,0.127182052
4.785103510,0.098779581,0.071126163,0.127182052
4.785891089,0.098779581,0.071126163,0.127182052
4.786678668,0.098779581,0.071126163,0.127182052
4.787466247,0.098779581,0.071126163,0.127182052
4.788253825,0.098779581,0.071126163,0.127182052
4.789041404,0.098779581,0.071126163,0.127182052
4.789828983,0.098779581,0.071126163,0.127182052
4.790616562,0.098779581,0.071126163,0.127182052
4.791404140,0.098779581,0.071126163,0.127182052
4.792191719,0.098779581,0.071126163,0.127182052
4.792979298,0.098779581,0.071126163,0.127182052
4.793766877,0.098779581,0.071126163,0.127182052
4.794554455,0.098779581,0.071126163,0.127182052
4.795342034,0.098779581,0.071126163,0.127182052
4.796129613,0.098779581,0.071126163,0.127182052
4.796917192,0.098779581,0.071126163,0.127182052
4.797704770,0.098779581,0.071126163,0.127182052
4.798492349,0.098779581,0.071126163,0.127182052
4.799279928,0.098779581,0.071126163,0.127182052
4.800067507,0.098779581,0.071126163,0.127182052
4.800855086,0.098779581,0.071126163,0.127182052
4.801642664,0.098779581,0.071126163,0.127182052
4.802430243,0.098779581,0.071126163,0.127182052
4.803217822,0.098779581,0.071126163,0.127182052
4.804005401,0.098779581,0.071126163,0.127182052
4.804792979,0.098779581,0.071126163,0.127182052
4.805580558,0.098779581,0.071126163,0.127182052
4.806368137,0.098779581,0.071126163,0.127182052
4.807155716,0.098779581,0.071126163,0.127182052
4.807943294,0.098779581,0.071126163,0.127182052
4.808730873,0.098779581,0.071126163,0.127182052
4.809518452,0.098779581,0.071126163,0.127182052
4.810306031,0.098779581,0.071126163,0.127182052
4.811093609,0.098779581,0.071126163,0.127182052
4.811881188,0.098779581,0.071126163,0.127182052
4.812668767,0.098779581,0.071126163,0.127182052
4.813456346,0.098779581,0.071126163,0.127182052
4.814243924,0.098779581,0.071126163,0.127182052
4.815031503,0.098779581,0.071126163,0.127182052
4.815819082,0.098779581,0.071126163,0.127182052
4.816606661,0.098779581,0.071126163,0.127182052
4.817394239,0.098779581,0.071126163,0.127182052
4.818181818,0.098779581,0.071126163,0.127182052
4.818969397,0.098779581,0.071126163,0.127182052
4.819756976,0.098779581,0.071126163,0.127182052
4.820544554,0.098779581,0.071126163,0.127182052
4.821332133,0.098779581,0.071126163,0.127182052
4.822119712,0.098779581,0.071126163,0.127182052
4.822907291,0.098779581,0.071126163,0.127182052
4.823694869,0.098779581,0.071126163,0.127182052
4.824482448,0.098779581,0.071126163,0.127182052
4.825270027,0.098779581,0.071126163,0.127182052
4.826057606,0.098779581,0.071126163,0.127182052
4.826845185,0.098779581,0.071126163,0.127182052
4.827632763,0.098779581,0.071126163,0.127182052
4.828420342,0.098779581,0.071126163,0.127182052
